CustomerID,Recency,Frequency,Monetary,UniqueProducts,TotalQuantity,AvgOrderValue,Cluster
12384.0,29,1.0986122886681098,6.373780434317173,3.295836866004329,4.844187086458591,3.12133649568886,0
12386.0,338,1.0986122886681098,5.998688392197302,2.3978952727983707,5.872117789475416,3.718195508447989,1
12388.0,16,1.9459101490553128,7.930803150780256,4.060443010546419,7.288244401020124,3.3606045275538974,2
12390.0,80,0.6931471805599453,6.311444385858925,3.49650756146648,5.869296913133774,2.900459593046558,0
12391.0,22,0.6931471805599453,6.1353267674944725,4.532599493153256,5.707110264748875,1.7243546218773436,0
12393.0,72,1.6094379124341005,7.367456015231975,3.871201010907891,6.705639094860003,3.247584751504654,0
12394.0,64,1.0986122886681098,7.149508589545504,3.295836866004329,6.709304340258298,3.8738825974239592,0
12395.0,19,2.5649493574615367,8.012889586306857,4.5217885770490405,7.6586995582682995,3.013090361853403,2
12397.0,36,1.0986122886681098,7.7877554007552545,4.709530201312334,7.142036574706803,3.002021975651514,2
12398.0,46,0.6931471805599453,7.400412858792404,4.454347296253507,7.240649694255466,3.0078119606453666,0
12399.0,119,1.6094379124341005,7.011799929268738,3.871201010907891,7.072421900537371,2.9852110170419164,0
12401.0,303,0.6931471805599453,4.446174454497633,1.791759469228055,2.4849066497880004,2.882563575448353,1
12402.0,323,0.6931471805599453,5.423186348593906,2.4849066497880004,4.553876891600541,3.068475678745916,1
12403.0,50,0.6931471805599453,6.060757373603932,1.791759469228055,4.574710978503383,4.460606734796738,0
12405.0,149,0.6931471805599453,7.445061184797548,4.007333185232471,6.754604099487962,3.48657625400139,0
12406.0,22,1.0986122886681098,8.136313373066384,4.532599493153256,7.506042178518122,3.512341142075709,2
12407.0,50,1.791759469228055,7.443733897151405,4.060443010546419,7.256297239690681,3.1434354969911857,2
12408.0,33,1.791759469228055,7.968856059639959,4.406719247264253,7.251344983372214,3.3502549029245805,2
12409.0,79,1.3862943611198906,9.312325497408466,4.5217885770490405,8.62191350218664,4.630683227206711,2
12410.0,309,1.0986122886681098,6.542947351813216,3.295836866004329,5.356586274672012,3.3202236851974547,1
12412.0,75,1.3862943611198906,7.113044384062484,3.784189633918261,6.721425700790643,3.0498788704487443,0
12413.0,67,1.3862943611198906,6.632133521022722,3.4011973816621555,5.659482215759621,3.0421386463681466,0
12414.0,217,1.3862943611198906,6.334007604663525,2.833213344056216,5.707110264748875,3.4733629924623406,1
12415.0,24,3.091042453358316,11.735393027855736,6.09807428216624,11.256419009986898,5.1702016945635965,2
12417.0,3,2.302585092994046,8.202509843461513,5.068904202220232,7.347943823148687,2.9960186908659696,2
12418.0,113,0.6931471805599453,6.506650650150935,3.555348061489413,6.0112671744041615,3.0283987491115765,0
12420.0,64,0.6931471805599453,6.3992436425478765,3.4011973816621555,5.846438775057725,3.0774552663701726,0
12421.0,16,1.6094379124341005,6.694611562246261,3.49650756146648,6.184148890937483,2.940970984313764,0
12422.0,96,1.3862943611198906,6.690295544136225,3.688879454113936,5.916202062607435,3.0728832301782982,0
12423.0,1,2.19722457733622,7.528498419486568,4.584967478670572,7.200424892944957,2.764712788336757,2
12424.0,163,1.0986122886681098,7.474182104762846,3.4339872044851463,6.608000625296087,4.089309686257471,0
12425.0,78,0.6931471805599453,6.6569835605504535,3.610917912644224,6.208590026096629,3.117458143298081,0
12426.0,195,0.6931471805599453,6.369438547154207,3.4339872044851463,5.556828061699537,3.016727000474497,1
12427.0,22,1.3862943611198906,6.717562827807613,3.295836866004329,6.280395838960195,3.3192173146483928,0
12428.0,26,2.302585092994046,8.981865132439246,5.556828061699537,8.17103418920548,3.334444468011407,2
12429.0,9,1.6094379124341005,8.22988438262624,4.418840607796598,7.351158226430694,3.680441895968698,2
12430.0,43,0.6931471805599453,5.5506312951620265,2.4849066497880004,4.770684624465665,3.190850391869472,0
12431.0,36,2.772588722239781,8.777778952206313,5.099866427824199,7.9748769005588755,3.353622436262015,2
12432.0,43,1.791759469228055,8.529185001388596,4.68213122712422,7.496652438168283,3.8679782307335806,2
12433.0,1,2.079441541679836,9.50128237507538,5.393627546352362,9.31217467785745,3.4918698397137558,2
12434.0,85,1.0986122886681098,6.6934971352559,3.8501476017100575,5.978885764901122,2.8404109087423928,0
12435.0,80,1.0986122886681098,8.965831447914955,3.4657359027997265,7.628517626575055,5.386772030201913,2
12436.0,100,0.6931471805599453,6.234430333369278,2.833213344056216,5.356586274672012,3.4908285877894865,0
12437.0,2,2.9444389791664403,8.507629605767502,4.77912349311153,7.980365765111246,3.2535267774149355,2
12438.0,14,1.0986122886681098,7.975169255479829,4.442651256490317,7.074116816197362,3.4230154502475263,2
12441.0,367,0.6931471805599453,5.162211233551045,2.4849066497880004,4.804021044733257,2.8200251566776373,1
12442.0,3,0.6931471805599453,5.153638355178593,2.5649493574615367,5.209486152841421,2.7303551416227103,0
12444.0,21,1.791759469228055,8.518484357502437,4.934473933130692,7.050989447068045,3.382358153784056,2
12445.0,22,0.6931471805599453,4.900820428089049,1.6094379124341005,4.143134726391533,3.536602018668358,0
12446.0,58,0.6931471805599453,6.9110598129904375,4.060443010546419,5.863631175598097,2.922321763919698,0
12447.0,243,0.6931471805599453,6.168543217293113,3.295836866004329,5.25227342804663,2.961479201216219,1
12448.0,44,0.6931471805599453,6.110247083097449,3.1354942159291497,5.497168225293202,3.06477059855337,0
12449.0,22,1.6094379124341005,8.310978042729836,4.77912349311153,7.348587530927593,3.104349522180144,2
12450.0,156,1.0986122886681098,5.292701627762401,2.079441541679836,4.859812404361672,3.2478519331047178,1
12451.0,11,1.791759469228055,9.109029423519525,5.583496308781699,8.791181936736017,3.2780525395510915,2
12452.0,17,1.0986122886681098,6.067429722163682,3.091042453358316,5.225746673713202,3.0238999939500486,0
12453.0,134,0.6931471805599453,6.562571204258897,3.784189633918261,6.161207321695077,2.85899308363737,0
12454.0,56,0.6931471805599453,8.168866163607964,2.772588722239781,6.914730892718563,5.464774863031448,0
12455.0,73,1.9459101490553128,7.81110665732229,4.454347296253507,7.644919344958857,3.3467255517998904,2
12456.0,44,1.3862943611198906,8.065277779528966,4.663439094112067,7.3987862754199485,3.275192640219025,2
12457.0,66,2.079441541679836,7.768207666517555,3.9889840465642745,6.738152494595957,3.66654725918978,2
12458.0,71,1.0986122886681098,6.854776354191251,3.58351893845611,6.228511003591184,3.255461490383477,0
12461.0,94,1.0986122886681098,6.718868216346018,3.58351893845611,5.662960480135946,3.203767988346619,0
12462.0,19,1.0986122886681098,7.082204261557526,3.951243718581428,6.285998094508865,3.0050356369446267,0
12463.0,53,1.6094379124341005,7.204729049594601,4.189654742026425,6.655440350367647,2.8450354616095708,0
12464.0,10,2.19722457733622,7.100893128209941,1.9459101490553128,4.727387818712341,3.756417244495148,0
12465.0,17,1.0986122886681098,6.610951732080795,3.8501476017100575,6.173786103901937,2.8208595012988225,0
12468.0,188,1.0986122886681098,6.593783986707386,3.610917912644224,5.905361848054571,3.0056044356407527,1
12471.0,2,3.4339872044851463,9.894701568567964,5.017279836814924,9.013473543740192,3.786363652425773,2
12472.0,32,2.079441541679836,8.790742363252102,5.393627546352362,8.330622620332868,3.014885433238884,2
12473.0,29,1.791759469228055,8.278821782571185,4.948759890378168,7.799753318287247,3.1963745595216877,2
12474.0,17,2.9444389791664403,8.906093863622669,5.537334267018537,8.48632152774915,2.9121186340063696,2
12475.0,54,0.6931471805599453,6.585316116572351,3.610917912644224,6.284134161070802,3.0489833724132662,0
12476.0,16,2.4849066497880004,8.82723638014411,5.181783550292085,7.786967002614872,3.4096621693527465,2
12477.0,23,1.9459101490553128,9.489542087633344,5.2574953720277815,8.203577736937952,3.8081236439866095,2
12478.0,4,0.6931471805599453,6.525014994979364,3.610917912644224,5.468060141135132,2.991542955044855,0
12479.0,11,0.6931471805599453,6.269474999863032,3.4657359027997265,5.955837369464831,2.890730116617076,0
12480.0,28,1.6094379124341005,8.096400209353131,4.867534450455582,7.443078374348516,3.1050029915395125,2
12481.0,23,2.3978952727983707,8.630043190742814,5.017279836814924,8.103191752285786,3.2880097616737896,2
12483.0,17,2.19722457733622,7.818422226986002,3.8501476017100575,7.01301578963963,3.53026661140678,2
12484.0,33,1.9459101490553128,8.421281230578023,5.54907608489522,7.692569648067906,2.648042441010576,2
12488.0,10,1.3862943611198906,7.169857970780942,3.8501476017100575,6.272877006546167,3.203234128878244,0
12489.0,336,0.6931471805599453,5.816902804925467,2.772588722239781,4.663439094112067,3.1496829333785823,1
12490.0,5,2.3978952727983707,8.597653657970227,4.882801922586371,8.027802848370312,3.140438494553249,2
12491.0,39,0.6931471805599453,6.134265345739653,3.258096538021482,5.564520407322694,2.9289347926304754,0
12492.0,63,1.0986122886681098,5.5767442414854775,2.995732273553991,5.262690188904886,2.650456398376628,0
12493.0,166,1.0986122886681098,6.07474815124472,3.044522437723423,5.337538079701318,3.030880018105644,1
12494.0,16,2.079441541679836,7.128576134926702,4.158883083359672,6.56244409369372,2.8439273251946817,2
12497.0,82,0.6931471805599453,6.950910549296065,2.70805020110221,7.120444372392488,4.324227259159359,0
12498.0,21,1.3862943611198906,6.00314605188182,3.091042453358316,5.075173815233827,2.9205869742648045,0
12500.0,23,2.4849066497880004,8.356747405587967,3.555348061489413,7.893198869544609,4.259863631604946,2
12501.0,337,0.6931471805599453,7.682662153888476,5.010635294096256,7.486613313139955,2.744681952292125,1
12502.0,96,1.791759469228055,8.222787230875806,4.634728988229636,6.710523109452428,3.270801980181514,2
12504.0,18,1.0986122886681098,6.180120167963518,1.9459101490553128,4.51085950651685,3.999321378267564,0
12506.0,233,0.6931471805599453,4.310799125385514,3.1780538303479458,3.1780538303479458,1.4340487924157903,1
12507.0,134,1.3862943611198906,7.174578816863813,2.995732273553991,6.796823718274855,4.145256434671202,0
12508.0,26,1.0986122886681098,5.989637879766574,4.060443010546419,5.60947179518496,1.9128007444606725,0
12509.0,284,0.6931471805599453,5.178970608915471,2.079441541679836,4.02535169073515,3.266304518439312,1
12510.0,143,1.0986122886681098,6.8911888096735625,3.4011973816621555,5.869296913133774,3.4266977487390955,0
12512.0,66,1.0986122886681098,4.934689737181452,3.4657359027997265,4.605170185988092,1.6213083555927863,0
12513.0,113,0.6931471805599453,6.418837907265026,3.58351893845611,6.137727054086234,2.917446355155447,0
12514.0,267,0.6931471805599453,6.926262950537876,3.951243718581428,6.089044875446846,3.0423538883055934,1
12515.0,353,0.6931471805599453,5.95246380975825,2.833213344056216,4.882801922586371,3.2181255434774965,1
12516.0,78,1.0986122886681098,7.180115570136106,3.044522437723423,6.775366090936392,3.9408795447106,0
12517.0,28,1.791759469228055,7.825580832414862,5.4510384535657,7.22402480828583,2.28368937827197,2
12518.0,1,1.791759469228055,7.629436465014086,4.442651256490317,7.1846291527173145,2.867206763744666,2
12519.0,64,0.6931471805599453,5.83434279133577,2.8903717578961645,5.214935757608986,2.9925048487949177,0
12520.0,79,1.791759469228055,7.876737127834484,4.804021044733257,7.272398392570047,2.9085749529007487,2
12521.0,143,0.6931471805599453,6.39806234681208,3.6635616461296463,5.736572297479192,2.8202504303932816,0
12522.0,39,1.0986122886681098,5.266413817535028,2.4849066497880004,5.272999558563747,2.836736542063533,0
12523.0,19,2.4849066497880004,7.490400973937009,4.442651256490317,6.763884908562435,2.88394127332761,2
12524.0,9,2.19722457733622,8.408877201532766,4.736198448394496,8.216088098632316,3.470438370513596,2
12526.0,1,1.3862943611198906,7.183612715167257,4.174387269895637,6.450470422144176,2.9726942772462897,0
12527.0,82,1.3862943611198906,5.857104239599851,2.9444389791664403,5.459585514144159,3.0141995870574485,0
12528.0,9,1.9459101490553128,7.567593835498341,3.9318256327243257,6.6293632534374485,3.0917734114397963,2
12530.0,60,1.6094379124341005,7.416546835435133,3.951243718581428,6.81783057145415,3.26522723124803,0
12531.0,15,0.6931471805599453,4.838026416156094,2.8903717578961645,3.828641396489095,2.124161810399156,0
12532.0,30,0.6931471805599453,5.860301775655642,2.833213344056216,5.0369526024136295,3.1295800223826125,0
12534.0,131,0.6931471805599453,6.9940980992041535,4.158883083359672,6.480044561926653,2.906276352658544,0
12535.0,92,1.0986122886681098,6.575563866544399,3.367295829986474,5.393627546352362,3.0941792397258374,0
12536.0,43,1.3862943611198906,9.441676670894656,5.564520407322694,7.938802248154481,3.897576628467179,2
12538.0,29,0.6931471805599453,5.899760357897641,3.091042453358316,5.2574953720277815,2.908591018000636,0
12539.0,22,1.6094379124341005,8.625033629522884,5.062595033026967,7.63433723562832,3.0632454183065057,2
12540.0,20,2.8903717578961645,9.503102518971122,5.627621113690637,8.807771066980044,3.368466692376656,2
12541.0,30,1.3862943611198906,6.889774590946187,3.8501476017100575,6.523562306149512,2.989152985116472,0
12544.0,36,0.6931471805599453,5.923453336491439,2.995732273553991,4.919980925828125,3.026057261505345,0
12545.0,75,1.0986122886681098,6.909144313826412,3.7612001156935615,6.261491684321042,3.044893797332336,0
12546.0,47,1.0986122886681098,7.058328137461511,4.0943445622221,6.452048954437226,2.8810693652338517,0
12547.0,198,1.0986122886681098,5.341376856008484,2.079441541679836,4.90527477843843,3.2949105111441983,1
12548.0,166,0.6931471805599453,4.566429357671661,1.791759469228055,3.912023005428146,2.997730276216664,1
12550.0,79,0.6931471805599453,6.872987835288763,4.060443010546419,6.345636360828596,2.8862991485841767,0
12551.0,358,0.6931471805599453,5.1298987149230735,2.3978952727983707,4.61512051684126,2.87919845729804,1
12552.0,39,1.0986122886681098,6.084089306213804,3.044522437723423,4.48863636973214,3.130743820209868,0
12553.0,8,2.3978952727983707,8.214270231095687,4.564348191467836,7.583756300707112,3.012162008279217,2
12556.0,50,1.0986122886681098,6.404749004268278,4.61512051684126,5.883322388488279,1.789981029236594,0
12557.0,16,1.791759469228055,9.391991704219834,2.772588722239781,8.385944904806284,5.898149043280824,2
12558.0,8,0.6931471805599453,5.601971208509516,2.4849066497880004,5.2832037287379885,3.2403170376483814,0
12559.0,311,1.0986122886681098,6.33276439774036,3.091042453358316,5.648974238161206,3.323167197767966,1
12560.0,5,1.3862943611198906,7.666226609492505,4.5217885770490405,7.01301578963963,3.0598287327108467,2
12561.0,303,0.6931471805599453,5.480013727948073,2.833213344056216,5.181783550292085,2.7680864145462696,1
12562.0,8,2.079441541679836,8.23820389374878,4.605170185988092,7.484368643286131,3.1574410535406843,2
12564.0,261,0.6931471805599453,6.12665081966305,3.091042453358316,4.897839799950911,3.124879067860689,1
12565.0,289,0.6931471805599453,4.989888220951467,2.302585092994046,4.394449154672439,2.845684277310332,1
12566.0,86,0.6931471805599453,5.865476063654188,2.995732273553991,5.583496308781699,2.9708192419362884,0
12567.0,23,2.3978952727983707,9.148707492038316,5.780743515792329,8.367764677924308,3.094631601879832,2
12569.0,2,3.49650756146648,8.324988557507531,4.532599493153256,7.496652438168283,3.1328751555101566,2
12571.0,40,1.0986122886681098,6.255001200981438,3.4657359027997265,6.261491684321042,2.7900999431079687,0
12572.0,9,1.0986122886681098,6.928949094989139,3.9889840465642745,6.115892125483034,2.8907605711873683,0
12573.0,227,0.6931471805599453,5.08475279001415,3.295836866004329,4.442651256490317,1.9071056757928004,1
12574.0,316,0.6931471805599453,5.391124416134243,2.4849066497880004,4.127134385045092,3.037789868042472,1
12576.0,36,1.791759469228055,7.182982612166326,4.290459441148391,6.875232087276577,2.7696226801553747,0
12577.0,35,1.3862943611198906,6.490419998303485,4.927253685157205,6.159095388491933,1.7001612125667382,0
12578.0,21,1.0986122886681098,7.935769837637909,4.718498871295094,7.087573705557973,3.2391977531487943,2
12579.0,78,0.6931471805599453,6.0899968031722285,3.4011973816621555,5.655991810819852,2.7842020601069217,0
12580.0,247,0.6931471805599453,6.032366538428407,3.218875824868201,5.476463551931511,2.908038845838819,1
12581.0,40,0.6931471805599453,5.291846475417725,2.772588722239781,5.087596335232384,2.651879534573349,0
12582.0,239,1.0986122886681098,6.239027502962935,3.091042453358316,5.707110264748875,3.188154164951489,1
12583.0,3,2.772588722239781,8.89321301083995,4.7535901911063645,8.529319371214077,3.4170468215779213,2
12584.0,4,2.302585092994046,7.757542894498013,3.80666248977032,6.0330862217988015,3.233004707132294,2
12585.0,234,1.0986122886681098,7.621244157199997,4.356708826689592,7.154615356913663,3.196606710015021,0
12586.0,17,0.6931471805599453,5.2879639544685455,2.4849066497880004,4.382026634673881,2.9393543037514536,0
12587.0,8,0.6931471805599453,4.976733742420574,1.6094379124341005,3.951243718581428,3.610917912644224,0
12588.0,39,0.6931471805599453,5.3748153375207615,2.3978952727983707,3.9889840465642745,3.113070765971224,0
12589.0,29,1.0986122886681098,6.473396747218991,3.4011973816621555,5.726847747587197,2.969212278030287,0
12590.0,211,1.0986122886681098,9.196774773912752,4.23410650459726,8.36264243156764,4.984035619119783,2
12591.0,317,0.6931471805599453,6.117766746972636,3.295836866004329,5.43372200355424,2.913290857946146,1
12592.0,92,1.0986122886681098,6.083587835983788,2.4849066497880004,5.673323267171493,3.2312434736768623,0
12593.0,109,1.3862943611198906,6.038109554931026,2.70805020110221,5.332718793265369,3.0402047398442487,0
12594.0,38,2.3978952727983707,8.113492525763553,3.9318256327243257,7.48324441607385,3.377246160839642,2
12596.0,51,1.0986122886681098,6.428541364981557,3.258096538021482,6.163314804034641,3.1738319678521223,0
12597.0,19,1.6094379124341005,8.245966975595675,5.220355825078324,7.71289096149013,2.970469231309264,2
12598.0,10,2.19722457733622,8.01436219197595,4.442651256490317,7.583247524303362,3.173967208644332,2
12599.0,29,2.079441541679836,6.940783782995926,3.49650756146648,6.863803391452954,2.8709916219830918,0
12600.0,29,2.3978952727983707,7.863282108506616,3.49650756146648,6.652863029353347,3.72834052299485,2
12601.0,190,1.791759469228055,6.359677669513258,3.091042453358316,5.5053315359323625,3.0731231164919848,1
12602.0,59,0.6931471805599453,5.037731519757957,2.5649493574615367,5.093750200806762,2.6217658325051976,0
12603.0,22,0.6931471805599453,6.606920419952056,1.0986122886681098,4.158883083359672,5.915123313851259,0
12604.0,79,1.0986122886681098,5.541969178493598,2.772588722239781,5.308267697401205,2.826499681301754,0
12607.0,60,0.6931471805599453,7.3655028587473295,4.624972813284271,7.113956109566034,2.811732080916133,0
12609.0,78,1.3862943611198906,7.0280684444921455,4.060443010546419,6.47543271670409,2.98471345540486,0
12610.0,23,1.791759469228055,7.6499497335130995,4.454347296253507,6.956545443151569,3.035288561745453,2
12611.0,52,0.6931471805599453,7.085332264745334,4.189654742026425,6.741700694652055,2.96314550703675,0
12612.0,74,0.6931471805599453,6.558254538791405,2.995732273553991,5.572154032177765,3.639025566496529,0
12613.0,57,1.791759469228055,8.115335568501695,4.8283137373023015,7.405495663199472,3.129331474337005,2
12614.0,278,0.6931471805599453,5.757639147446912,3.044522437723423,4.343805421853684,2.8201877010390604,1
12615.0,2,1.6094379124341005,7.73726297143202,4.418840607796598,7.227662498728654,3.127674904765216,2
12616.0,95,1.0986122886681098,6.571303042160927,3.258096538021482,5.652489180268651,3.1480509190879213,0
12617.0,29,0.6931471805599453,5.876418387786464,3.688879454113936,5.365976015021851,2.247600784661286,0
12618.0,22,0.6931471805599453,5.183523608545955,2.4849066497880004,4.574710978503383,2.84019426819918,0
12619.0,16,2.302585092994046,8.200354155974704,3.9318256327243257,8.12533508671429,3.724686226740054,2
12620.0,15,1.3862943611198906,7.20073081629489,4.499809670330265,7.074963197966044,2.744626674398442,0
12621.0,2,3.044522437723423,9.524469857917657,5.568344503761097,8.914760527397261,3.4116119124306072,2
12622.0,232,0.6931471805599453,5.199049364889368,2.4849066497880004,4.248495242049359,2.8549015784478566,1
12623.0,276,0.6931471805599453,5.723911845951367,2.9444389791664403,5.2574953720277815,2.887590114934288,1
12624.0,106,1.0986122886681098,6.464790775403018,3.610917912644224,5.87493073085203,2.883226407533071,0
12625.0,212,1.0986122886681098,7.895368965589599,4.30406509320417,7.385851078125209,3.472190318867,2
12626.0,23,2.302585092994046,8.798074188898816,5.4510384535657,8.147288258706624,3.1577932750895075,2
12627.0,11,2.079441541679836,8.407273409191232,5.093750200806762,7.920446505142607,3.0190517274625024,2
12628.0,4,1.3862943611198906,6.668812575758953,3.555348061489413,6.107022887742255,3.0047887010099936,0
12630.0,10,1.0986122886681098,7.148251399827164,4.110873864173311,6.3080984415095305,3.037713595794093,0
12631.0,57,0.6931471805599453,6.463809184055691,3.4657359027997265,5.468060141135132,3.075526811478146,0
12633.0,59,1.6094379124341005,7.680166402518632,4.30406509320417,7.0587581525186645,3.110200691014815,2
12635.0,90,1.0986122886681098,7.432590311121191,4.574710978503383,7.067319848653476,2.874950935597076,0
12637.0,67,2.19722457733622,8.70332414988414,5.327876168789581,8.00736706798333,2.7997641787261824,2
12638.0,33,0.6931471805599453,6.511284599453549,3.688879454113936,6.359573868672378,2.902674682969625,0
12639.0,239,0.6931471805599453,6.188469440812497,3.1354942159291497,5.308267697401205,3.1396358252413705,1
12640.0,24,1.3862943611198906,7.06951692181073,3.871201010907891,5.7430031878094825,3.142508117108968,0
12641.0,115,0.6931471805599453,5.230573714461517,2.3978952727983707,4.290459441148391,2.975019231956449,1
12642.0,25,1.3862943611198906,6.921914561540048,3.688879454113936,6.315358001522335,3.1161218383379605,0
12643.0,128,1.9459101490553128,8.11541328460481,2.4849066497880004,7.500529485395295,4.944210550715014,2
12644.0,130,0.6931471805599453,6.171512688316606,3.4657359027997265,5.786897381366708,2.798283979142555,0
12645.0,34,1.6094379124341005,7.482220269767765,4.07753744390572,6.98933526597456,3.231497208907316,0
12646.0,5,1.0986122886681098,7.206355036031724,3.784189633918261,6.8001700683022,3.4318127991676657,0
12647.0,22,2.5649493574615367,8.222505302105255,4.3694478524670215,7.266827347520591,3.458431397174376,2
12648.0,155,0.6931471805599453,5.765347830314356,3.091042453358316,5.081404364984463,2.7816251514064283,1
12649.0,107,1.3862943611198906,6.4369673422476765,3.367295829986474,6.375024819828097,3.049899659586897,0
12650.0,3,0.6931471805599453,5.753968489569372,3.044522437723423,5.541263545158426,2.8167252177278663,0
12651.0,335,0.6931471805599453,4.74493212836325,2.302585092994046,4.3694478524670215,2.614959778036198,1
12652.0,331,0.6931471805599453,6.82543832049292,3.8918202981106265,6.226536669287466,3.0040104149982167,1
12653.0,149,1.0986122886681098,7.701132335950876,3.6375861597263857,6.824373670043086,3.958751244626137,0
12654.0,11,1.791759469228055,6.401884028681278,3.4657359027997265,5.579729825986222,2.8238507661390404,0
12656.0,17,1.791759469228055,8.30700781907883,4.499809670330265,7.452402451223638,3.5011073557838284,2
12657.0,11,1.6094379124341005,7.4049970586737315,3.58351893845611,6.951772164398911,3.582442709411133,0
12658.0,19,0.6931471805599453,6.532407069777784,3.610917912644224,5.771441123130016,2.998575450116464,0
12659.0,30,0.6931471805599453,4.529152699564175,1.791759469228055,4.663439094112067,2.961968643401182,0
12660.0,11,0.6931471805599453,5.50573795739701,2.6390573296152584,4.852030263919617,2.988397749263032,0
12662.0,1,2.4849066497880004,8.256031004164345,4.867534450455582,7.629975707027789,2.875719035452565,2
12664.0,8,2.302585092994046,8.49349048870337,2.3978952727983707,7.093404625868766,4.889918228651271,2
12665.0,325,0.6931471805599453,4.158883083359672,1.3862943611198906,3.6375861597263857,3.091042453358316,1
12667.0,58,0.6931471805599453,6.431540399799522,3.5263605246161616,5.981414211254481,2.9852686291597847,0
12668.0,12,1.6094379124341005,8.244898785891763,4.7535901911063645,7.399398083331354,3.204650905125162,2
12669.0,151,1.3862943611198906,7.917547282845659,4.59511985013459,7.017506142941256,3.3382083744790414,2
12670.0,10,1.791759469228055,8.005383750527514,4.07753744390572,7.242797922793756,3.5135065256743867,2
12672.0,330,0.6931471805599453,5.424509391785796,2.3978952727983707,4.3694478524670215,3.160822893419584,1
12673.0,5,1.0986122886681098,6.415947661051908,3.7612001156935615,5.863631175598097,2.743172171784733,0
12674.0,39,1.6094379124341005,7.586600674831223,3.970291913552122,7.033506484287697,3.2085090217603325,2
12676.0,25,1.9459101490553128,7.194729601037682,3.5263605246161616,6.508769136971682,3.420556918796767,0
12678.0,42,2.5649493574615367,9.7773266453142,4.663439094112067,9.298717482593595,4.680640779135562,2
12679.0,59,1.6094379124341005,7.015730373647435,3.784189633918261,6.318968113746434,3.18585319717048,0
12680.0,1,1.6094379124341005,6.761352837213469,3.5263605246161616,6.095824562432225,2.8674726748585666,0
12681.0,15,3.1354942159291497,9.531593091360708,5.5909869805108565,8.92757950384347,3.118417242339504,2
